,Unnamed: 0,chunk,punctuation_mark,word_count,source_file
61234,28810,He felt as if the world was now nothing to him,", ",11,data/andersen.html
61235,28811,as if he were lying beyond it,", ",7,data/andersen.html
61236,28812,with no one to think of him,. ,7,data/andersen.html
61237,28813,Now and then he felt slight sensations of hunger and thirst,; ,11,data/andersen.html
61238,28814,but no one came to him,", ",6,data/andersen.html
61239,28815,no one tended him,. ,4,data/andersen.html
61240,28816,He thought of all those who had once suffered from starvation,", ",11,data/andersen.html
61241,28817,of Saint Elizabeth,", ",3,data/andersen.html
61242,28818,who once wandered on the earth,", ",6,data/andersen.html
61243,28819,the saint of his home and his childhood,", ",8,data/andersen.html
61244,28820,the noble Duchess of Thuringia,", ",5,data/andersen.html
61245,28821,that highly esteemed lady who visited the poorest villages,", ",9,data/andersen.html
61246,28822,bringing hope and relief to the sick inmates,. ,8,data/andersen.html
61247,28823,The recollection of her pious deeds was as light to the soul of poor Anthony,. ,15,data/andersen.html
61248,28824,He thought of her as she went about speaking words of comfort,", ",12,data/andersen.html
61249,28825,binding up the wounds of the afflicted and feeding the hungry,", ",11,data/andersen.html
61250,28826,although often blamed for it by her stern husband,. ,9,data/andersen.html
61251,28827,He remembered a story told of her,", ",7,data/andersen.html
61252,28828,that on one occasion,", ",4,data/andersen.html
61253,28829,when she was carrying a basket full of wine and provisions,", ",11,data/andersen.html
61254,28830,her husband,", ",2,data/andersen.html
61255,28831,who had watched her footsteps,", ",5,data/andersen.html
61256,28832,stepped forward and asked her angrily what she carried in her basket,", ",12,data/andersen.html
61257,28833,whereupon,", ",1,data/andersen.html
61258,28834,with fear and trembling,", ",4,data/andersen.html
61259,28835,she answered,", ",2,data/andersen.html
61260,28836,Roses,", ",1,data/andersen.html
61261,28837,which I have plucked from the garden,.,7,data/andersen.html
61262,28838,Then he tore away the cloth which covered the basket,", ",10,data/andersen.html
61263,28839,and what could equal the surprise of the pious woman,", ",10,data/andersen.html
61264,28840,to find that by a miracle,", ",6,data/andersen.html
61265,28841,everything in her basket,—,4,data/andersen.html
61266,28842,the wine,", ",2,data/andersen.html
61267,28843,the bread,—,2,data/andersen.html
61268,28844,had all been changed into roses,. ,6,data/andersen.html
61269,28845,In this way the memory of the kind lady dwelt in the calm mind of Anthony,. ,16,data/andersen.html
61270,28846,She was as a living reality in his little dwelling in the Danish land,. ,14,data/andersen.html
61271,28847,He uncovered his face that he might look into her gentle eyes,", ",12,data/andersen.html
61272,28848,while everything around him changed from its look of poverty and want,", ",12,data/andersen.html
61273,28849,to a bright rose tint,. ,5,data/andersen.html
61274,28850,The fragrance of roses spread through the room,", ",8,data/andersen.html
61275,28851,mingled with the sweet smell of apples,. ,7,data/andersen.html
61276,28852,He saw the branches of an apple-tree spreading above him,. ,10,data/andersen.html
61277,28853,It was the tree which he and Molly had planted together,. ,11,data/andersen.html
61278,28854,The fragrant leaves of the tree fell upon him and cooled his burning brow,; ,14,data/andersen.html
61279,28855,upon his parched lips they seemed like refreshing bread and wine,; ,11,data/andersen.html
61280,28856,and as they rested on his breast,", ",7,data/andersen.html
61281,28857,a peaceful calm stole over him,", ",6,data/andersen.html
61282,28858,and he felt inclined to sleep,. ,6,data/andersen.html
61283,28859,I shall sleep now,",",4,data/andersen.html
61284,28860,he whispered to himself,. ,4,data/andersen.html
61285,28861,Sleep will do me good,. ,5,data/andersen.html
61286,28862,In the morning I shall be upon my feet again,", ",10,data/andersen.html
61287,28863,strong and well,. ,3,data/andersen.html
61288,28864,Glorious,! ,1,data/andersen.html
61289,28865,wonderful,! ,1,data/andersen.html
61290,28866,That apple-tree,", ",2,data/andersen.html
61291,28867,planted in love,", ",3,data/andersen.html
61292,28868,now appears before me in heavenly beauty,.,7,data/andersen.html
61293,28869,And he slept,. ,3,data/andersen.html
61294,28870,The following day,", ",3,data/andersen.html
61295,28871,the third day during which his house had been closed,", ",10,data/andersen.html
61296,28872,the snow-storm ceased,. ,3,data/andersen.html
61297,28873,Then his opposite neighbor stepped over to the house in which old Anthony lived,", ",14,data/andersen.html
61298,28874,for he had not yet showed himself,. ,7,data/andersen.html
61299,28875,There he lay stretched on his bed,", ",7,data/andersen.html
61300,28876,dead,", ",1,data/andersen.html
61301,28877,with his old nightcap tightly clasped in his two hands,. ,10,data/andersen.html
61302,28878,The nightcap,", ",2,data/andersen.html
61303,28879,however,", ",1,data/andersen.html
61304,28880,was not placed on his head in his coffin,; ,9,data/andersen.html
61305,28881,he had a clean white one on then,. ,8,data/andersen.html
61306,28882,Where now were the tears he had shed,? ,8,data/andersen.html
61307,28883,What had become of those wonderful pearls,? ,7,data/andersen.html
61308,28884,They were in the nightcap still,. ,6,data/andersen.html
61309,28885,Such tears as these cannot be washed out,", ",8,data/andersen.html
61310,28886,even when the nightcap is forgotten,. ,6,data/andersen.html
61311,28887,The old thoughts and dreams of a bachelor's nightcap still remain,. ,11,data/andersen.html
61312,28888,Never wish for such a nightcap,. ,6,data/andersen.html
61313,28889,It would make your forehead hot,", ",6,data/andersen.html
61314,28890,cause your pulse to beat with agitation,", ",7,data/andersen.html
61315,28891,and conjure up dreams which would appear realities,. ,8,data/andersen.html
61316,28892,The first who wore old Anthony's cap felt the truth of this,", ",12,data/andersen.html
61317,28893,though it was half a century afterwards,. ,7,data/andersen.html
61318,28894,That man was the mayor himself,", ",6,data/andersen.html
61319,28895,who had already made a comfortable home for his wife and eleven children,", ",13,data/andersen.html
61320,28896,by his industry,. ,3,data/andersen.html
61321,28897,The moment he put the cap on he dreamed of unfortunate love,", ",12,data/andersen.html
61322,28898,of bankruptcy,", ",2,data/andersen.html
61323,28899,and of dark days,. ,4,data/andersen.html
61324,28900,Hallo,! ,1,data/andersen.html
61325,28901,how the nightcap burns,!,4,data/andersen.html
61326,28902,he exclaimed,", ",2,data/andersen.html
61327,28903,as he tore it from his bead,. ,7,data/andersen.html
61328,28904,Then a pearl rolled out,", ",5,data/andersen.html
61329,28905,and then another,", ",3,data/andersen.html
61330,28906,and another,", ",2,data/andersen.html
61331,28907,and they glittered and sounded as they fell,. ,8,data/andersen.html
61332,28908,What can this be,? ,4,data/andersen.html
61333,28909,Is it paralysis,", ",3,data/andersen.html
61334,28910,or something dazzling my eyes,?,5,data/andersen.html
61335,28911,They were the tears which old Anthony had shed half a century before,. ,13,data/andersen.html
61336,28912,To every one who afterwards put this cap on his head,", ",11,data/andersen.html
61337,28913,came visions and dreams which agitated him not a little,. ,10,data/andersen.html
61338,28914,His own history was changed into that of Anthony till it became quite a story,", ",15,data/andersen.html
61339,28915,and many stories might be made by others,", ",8,data/andersen.html
61340,28916,so we will leave them to relate their own,. ,9,data/andersen.html
61341,28917,We have told the first,; ,5,data/andersen.html
61342,28918,and our last word is,", ",5,data/andersen.html
61343,28919,"don't wish for a ""bachelor's nightcap",.,6,data/andersen.html
61344,28920,In the country of Wurtemburg,", ",5,data/andersen.html
61345,28921,in Germany,", ",2,data/andersen.html
61346,28922,where the acacias grow by the public road,", ",8,data/andersen.html
61347,28923,where the apple-trees and the pear-trees in autumn bend to the earth with the weight of the precious fruit,", ",19,data/andersen.html
61348,28924,lies the little town of Marbach,. ,6,data/andersen.html
61349,28925,As is often the case with many of these towns,", ",10,data/andersen.html
61350,28926,it is charmingly situated on the banks of the river Neckar,", ",11,data/andersen.html
61351,28927,which rushes rapidly by,", ",4,data/andersen.html
61352,28928,passing villages,", ",2,data/andersen.html
61353,28929,old knights' castles,", ",3,data/andersen.html
61354,28930,and green vineyards,", ",3,data/andersen.html
61355,28931,till its waters mingle with those of the stately Rhine,. ,10,data/andersen.html
61356,28932,It was late in the autumn,; ,6,data/andersen.html
61357,28933,the vine-leaves still hung upon the branches of the vines,", ",10,data/andersen.html
61358,28934,but they were already tinted with red and gold,; ,9,data/andersen.html
61359,28935,heavy showers fell on the surrounding country,", ",7,data/andersen.html
61360,28936,and the cold autumn wind blew sharp and strong,. ,9,data/andersen.html
61361,28937,It was not at all pleasant weather for the poor,. ,10,data/andersen.html
61362,28938,The days grew shorter and more gloomy,", ",7,data/andersen.html
61363,28939,and,", ",1,data/andersen.html
61364,28940,dark as it was out of doors in the open air,", ",11,data/andersen.html
61365,28941,it was still darker within the small,", ",7,data/andersen.html
61366,28942,old-fashioned houses of the village,. ,5,data/andersen.html
61367,28943,The gable end of one of these houses faced the street,", ",11,data/andersen.html
61368,28944,and with its small,", ",4,data/andersen.html
61369,28945,narrow windows,", ",2,data/andersen.html
61370,28946,presented a very mean appearance,. ,5,data/andersen.html
61371,28947,The family who dwelt in it were also very poor and humble,", ",12,data/andersen.html
61372,28948,but they treasured the fear of God in their innermost hearts,. ,11,data/andersen.html
61373,28949,And now He was about to send them a child,. ,10,data/andersen.html
61374,28950,It was the hour of the mother's sorrow,", ",8,data/andersen.html
61375,28951,when there pealed forth from the church tower the sound of festive bells,. ,13,data/andersen.html
61376,28952,In that solemn hour the sweet and joyous chiming filled the hearts of those in the humble dwelling with thankfulness and trust,; ,22,data/andersen.html
61377,28953,and when,", ",2,data/andersen.html
61378,28954,amidst these joyous sounds,", ",4,data/andersen.html
61379,28955,a little son was born to them,", ",7,data/andersen.html
61380,28956,the words of prayer and praise arose from their overflowing hearts,", ",11,data/andersen.html
61381,28957,and their happiness seemed to ring out over town and country in the liquid tones of the church bells' chime,. ,20,data/andersen.html
61382,28958,The little one,", ",3,data/andersen.html
61383,28959,with its bright eyes and golden hair,", ",7,data/andersen.html
61384,28960,had been welcomed joyously on that dark November day,. ,9,data/andersen.html
61385,28961,Its parents kissed it lovingly,", ",5,data/andersen.html
61386,28962,and the father wrote these words in the Bible,", ",9,data/andersen.html
61387,28963,On the tenth of November,", ",5,data/andersen.html
61388,28964,1759,", ",1,data/andersen.html
61389,28965,God sent us a son,.,5,data/andersen.html
